,date,Temperature,Humidity,Light,HumidityRatio,PIR,Occupancy
1,07/03/20 23:15,23.18,27.272,426,0.004792988,1,1
2,07/03/20 23:15,23.15,27.2675,429.5,0.004783441,1,1
3,07/03/20 23:17,23.15,27.245,426,0.004779464,1,1
4,07/03/20 23:18,23.15,27.2,426,0.004771509,1,1
5,07/03/20 23:19,23.1,27.2,426,0.004756993,1,1
6,07/03/20 23:19,23.1,27.2,419,0.004756993,1,1
7,07/03/20 23:21,23.1,27.2,419,0.004756993,1,1
8,07/03/20 23:21,23.1,27.2,419,0.004756993,1,1
9,07/03/20 23:22,23.1,27.2,419,0.004756993,1,1
10,07/03/20 23:24,23.075,27.175,419,0.004745351,1,1
11,07/03/20 23:25,23.075,27.15,419,0.004740952,1,1
12,07/03/20 23:26,23.1,27.1,419,0.004739371,1,1
13,07/03/20 23:27,23.1,27.16666667,419,0.004751119,1,1
14,07/03/20 23:28,23.05,27.15,419,0.004733732,1,1
15,07/03/20 23:28,23,27.125,419,0.004714942,1,1
16,07/03/20 23:30,23,27.125,418.5,0.004714942,1,1
17,07/03/20 23:31,23,27.2,0,0.004728078,1,0
18,07/03/20 23:32,22.945,27.29,0,0.004727951,1,0
19,07/03/20 23:32,22.945,27.39,0,0.004745408,1,0
20,07/03/20 23:34,22.89,27.39,0,0.004729506,1,0
21,07/03/20 23:34,22.89,27.39,0,0.004729506,1,0
22,07/03/20 23:35,22.89,27.39,0,0.004729506,1,0
23,07/03/20 23:37,22.89,27.445,0,0.004739076,1,0
24,07/03/20 23:38,22.89,27.5,0,0.004748645,1,0
25,07/03/20 23:39,22.89,27.5,0,0.004748645,1,0
26,07/03/20 23:40,22.79,27.445,0,0.004710224,1,0
27,07/03/20 23:40,22.79,27.5,0,0.004719735,1,0
28,07/03/20 23:41,22.79,27.5,0,0.004719735,1,0
29,07/03/20 23:43,22.79,27.5,0,0.004719735,1,0
30,07/03/20 23:44,22.745,27.5,0,0.004706776,1,0
31,07/03/20 23:45,22.7,27.46333333,0,0.004687543,1,0
32,07/03/20 23:46,22.7,27.5,0,0.004693849,1,0
33,07/03/20 23:47,22.7,27.5,0,0.004693849,1,0
34,07/03/20 23:47,22.66666667,27.42666667,0,0.004671708,1,0
35,07/03/20 23:48,22.7,27.6,0,0.004711047,1,0
36,07/03/20 23:50,22.6,27.42666667,0,0.004652699,1,0
37,07/03/20 23:51,22.6,27.39,0,0.004646433,1,0
38,07/03/20 23:52,22.6,27.35666667,0,0.004640736,1,0
39,07/03/20 23:53,22.6,27.445,0,0.004655833,1,0
40,07/03/20 23:53,22.6,27.42666667,0,0.004652699,1,0
41,07/03/20 23:54,22.6,27.445,0,0.004655833,1,0
42,07/03/20 23:56,22.6,27.445,0,0.004655833,1,0
43,07/03/20 23:57,22.6,27.39,0,0.004646433,1,0
44,07/03/20 23:58,22.5,27.32333333,0,0.004606763,0,0
45,07/03/20 23:59,22.5,27.445,0,0.004627429,0,0
46,08/03/20 0:00,22.5,27.5,0,0.004636772,0,0
47,08/03/20 0:00,22.5,27.445,0,0.004627429,0,0
48,08/03/20 0:02,22.39,27.29,0,0.004570212,0,0
49,08/03/20 0:03,22.5,27.5,0,0.004636772,0,0
50,08/03/20 0:04,22.39,27.34,0,0.004578647,0,0
51,08/03/20 0:04,22.39,27.35666667,0,0.004581459,0,0
52,08/03/20 0:06,22.39,27.5,0,0.004605641,0,0
53,08/03/20 0:06,22.39,27.5,0,0.004605641,0,0
54,08/03/20 0:07,22.39,27.5,0,0.004605641,0,0
55,08/03/20 0:09,22.39,27.39,0,0.004587082,0,0
56,08/03/20 0:10,22.39,27.5,0,0.004605641,0,0
57,08/03/20 0:11,22.34,27.39,0,0.00457305,0,0
58,08/03/20 0:12,22.39,27.46333333,0,0.004599455,0,0
59,08/03/20 0:13,22.39,27.39,0,0.004587082,0,0
60,08/03/20 0:13,22.29,27.39,0,0.004559056,0,0
61,08/03/20 0:15,22.34,27.39,0,0.00457305,0,0
62,08/03/20 0:16,22.29,27.39,0,0.004559056,0,0
63,08/03/20 0:17,22.39,27.39,0,0.004587082,0,0
64,08/03/20 0:17,22.29,27.39,0,0.004559056,0,0
65,08/03/20 0:19,22.29,27.35666667,0,0.004553467,0,0
66,08/03/20 0:19,22.29,27.34,0,0.004550673,0,0
67,08/03/20 0:20,22.29,27.39,0,0.004559056,0,0
68,08/03/20 0:22,22.29,27.34,0,0.004550673,0,0
69,08/03/20 0:23,22.29,27.34,0,0.004550673,0,0
70,08/03/20 0:24,22.29,27.39,0,0.004559056,0,0
71,08/03/20 0:25,22.29,27.29,0,0.00454229,0,0
72,08/03/20 0:25,22.29,27.29,0,0.00454229,0,0
73,08/03/20 0:26,22.2675,27.315,0,0.004540214,0,0
74,08/03/20 0:28,22.2,27.29,0,0.004517288,0,0
75,08/03/20 0:29,22.245,27.29,0,0.004529774,0,0
76,08/03/20 0:30,22.2,27.29,0,0.004517288,0,0
77,08/03/20 0:31,22.2,27.29,0,0.004517288,0,0
78,08/03/20 0:32,22.2,27.29,0,0.004517288,0,0
79,08/03/20 0:32,22.245,27.245,0,0.00452225,0,0
80,08/03/20 0:33,22.2,27.2,0,0.004502283,0,0
81,08/03/20 0:35,22.2,27.29,0,0.004517288,0,0
82,08/03/20 0:36,22.2,27.29,0,0.004517288,0,0
83,08/03/20 0:37,22.2,27.29,0,0.004517288,0,0
84,08/03/20 0:38,22.15,27.245,0,0.004495971,0,0
85,08/03/20 0:38,22.2,27.2,0,0.004502283,0,0
86,08/03/20 0:39,22.15,27.245,0,0.004495971,0,0
87,08/03/20 0:41,22.2,27.245,0,0.004509785,0,0
88,08/03/20 0:42,22.1,27.245,0,0.004482195,0,0
89,08/03/20 0:43,22.1,27.2,0,0.004474738,0,0
90,08/03/20 0:44,22.13333333,27.2,0,0.004483903,0,0
91,08/03/20 0:45,22.2,27.2,0,0.004502283,0,0
92,08/03/20 0:45,22.1,27.2,0,0.004474738,0,0
93,08/03/20 0:47,22.125,27.2,0,0.00448161,0,0
94,08/03/20 0:48,22.2,27.2,0,0.004502283,0,0
95,08/03/20 0:49,22.1,27.15,0,0.004466454,0,0
96,08/03/20 0:49,22.1,27.2,0,0.004474738,0,0
97,08/03/20 0:51,22.1,27.2,0,0.004474738,0,0
98,08/03/20 0:51,22.1,27.2,0,0.004474738,0,0
99,08/03/20 0:52,22.1,27.2,0,0.004474738,0,0
100,08/03/20 0:54,22.1,27.2,0,0.004474738,0,0
101,08/03/20 0:55,22.1,27.2,0,0.004474738,0,0
102,08/03/20 0:56,22.1,27.2,0,0.004474738,0,0
103,08/03/20 0:57,22.1,27.2,0,0.004474738,0,0
104,08/03/20 0:58,22.1,27.15,0,0.004466454,0,0
105,08/03/20 0:58,22.06666667,27.16666667,0,0.004460078,0,0
106,08/03/20 1:00,22.1,27.1,0,0.004458169,0,0
107,08/03/20 1:01,22,27.1,0,0.004430876,0,0
108,08/03/20 1:02,22,27.1,0,0.004430876,0,0
109,08/03/20 1:02,22.05,27.15,0,0.004452763,0,0
110,08/03/20 1:04,22,27.1,0,0.004430876,0,0
111,08/03/20 1:04,22,27.1,0,0.004430876,0,0
112,08/03/20 1:05,22,27.1,0,0.004430876,0,0
113,08/03/20 1:07,22,27.1,0,0.004430876,0,0
114,08/03/20 1:08,21.9175,27.1,0,0.004408469,0,0
115,08/03/20 1:09,21.945,27.1,0,0.004415927,0,0
116,08/03/20 1:10,21.92666667,27.1,0,0.004410954,0,0
117,08/03/20 1:10,21.89,27.1,0,0.004401023,0,0
118,08/03/20 1:11,21.89,27.1,0,0.004401023,0,0
119,08/03/20 1:13,21.89,27.1,0,0.004401023,0,0
120,08/03/20 1:14,21.89,27.1,0,0.004401023,0,0
121,08/03/20 1:15,21.89,27.1,0,0.004401023,0,0
122,08/03/20 1:16,21.89,27.1,0,0.004401023,0,0
123,08/03/20 1:17,21.89,27.1,0,0.004401023,0,0
124,08/03/20 1:17,21.89,27.1,0,0.004401023,0,0
125,08/03/20 1:18,21.89,27.1,0,0.004401023,0,0
126,08/03/20 1:20,21.84,27.1,0,0.004387512,0,0
127,08/03/20 1:21,21.85666667,27.1,0,0.004392012,0,0
128,08/03/20 1:22,21.79,27.1,0,0.004374038,0,0
129,08/03/20 1:23,21.79,27.1,0,0.004374038,0,0
130,08/03/20 1:23,21.79,27.1,0,0.004374038,0,0
131,08/03/20 1:24,21.79,27.1,0,0.004374038,0,0
132,08/03/20 1:26,21.79,27.1,0,0.004374038,0,0
133,08/03/20 1:27,21.79,27.1,0,0.004374038,0,0
134,08/03/20 1:28,21.79,27.1,0,0.004374038,0,0
135,08/03/20 1:29,21.79,27.1,0,0.004374038,0,0
136,08/03/20 1:30,21.745,27.1,0,0.004361943,0,0
137,08/03/20 1:30,21.7,27.1,0,0.004349877,0,0
138,08/03/20 1:32,21.76,27.1,0,0.004365971,0,0
139,08/03/20 1:33,21.745,27.05,0,0.004353839,0,0
140,08/03/20 1:34,21.79,27.05,0,0.004365912,0,0
141,08/03/20 1:34,21.73,27,0,0.004341725,0,0
142,08/03/20 1:36,21.745,27,0,0.004345735,0,0
143,08/03/20 1:36,21.745,27,0,0.004345735,0,0
144,08/03/20 1:37,21.745,27,0,0.004345735,0,0
145,08/03/20 1:39,21.7,27,0,0.004333714,0,0
146,08/03/20 1:40,21.7,27,0,0.004333714,0,0
147,08/03/20 1:41,21.7,27,0,0.004333714,0,0
148,08/03/20 1:42,21.7,26.89,0,0.004315936,0,0
149,08/03/20 1:43,21.7,26.89,0,0.004315936,0,0
150,08/03/20 1:43,21.7,26.89,0,0.004315936,0,0
151,08/03/20 1:45,21.7,26.89,0,0.004315936,0,0
152,08/03/20 1:46,21.7,26.89,0,0.004315936,0,0
153,08/03/20 1:47,21.7,26.89,0,0.004315936,0,0
154,08/03/20 1:47,21.7,26.89,0,0.004315936,0,0
155,08/03/20 1:49,21.7,26.89,0,0.004315936,0,0
156,08/03/20 1:49,21.7,26.79,0,0.004299774,0,0
157,08/03/20 1:50,21.7,26.79,0,0.004299774,0,0
158,08/03/20 1:52,21.7,26.79,0,0.004299774,0,0
159,08/03/20 1:53,21.7,26.79,0,0.004299774,0,0
160,08/03/20 1:54,21.7,26.7675,0,0.004296138,0,0
161,08/03/20 1:55,21.7,26.79,0,0.004299774,0,0
162,08/03/20 1:55,21.7,26.79,0,0.004299774,0,0
163,08/03/20 1:56,21.7,26.79,0,0.004299774,0,0
164,08/03/20 1:58,21.7,26.7,0,0.00428523,0,0
165,08/03/20 1:59,21.7,26.7,0,0.00428523,0,0
166,08/03/20 2:00,21.7,26.7,0,0.00428523,0,0
167,08/03/20 2:01,21.6,26.7,0,0.004258922,0,0
168,08/03/20 2:02,21.6,26.6,0,0.004242862,0,0
169,08/03/20 2:02,21.6,26.65,0,0.004250892,0,0
170,08/03/20 2:03,21.6,26.6,0,0.004242862,0,0
171,08/03/20 2:05,21.65,26.65,0,0.004264003,0,0
172,08/03/20 2:06,21.6,26.55,0,0.004234832,0,0
173,08/03/20 2:07,21.6,26.5,0,0.004226803,0,0
174,08/03/20 2:08,21.6,26.5,0,0.004226803,0,0
175,08/03/20 2:08,21.6,26.5,0,0.004226803,0,0
176,08/03/20 2:09,21.6,26.5,0,0.004226803,0,0
177,08/03/20 2:11,21.65,26.55,0,0.004247894,0,0
178,08/03/20 2:12,21.6,26.5,0,0.004226803,0,0
179,08/03/20 2:13,21.6,26.445,0,0.004217971,0,0
180,08/03/20 2:14,21.6,26.4725,0,0.004222387,0,0
181,08/03/20 2:15,21.6,26.445,0,0.004217971,0,0
182,08/03/20 2:15,21.6,26.445,0,0.004217971,0,0
183,08/03/20 2:17,21.6,26.39,0,0.004209139,0,0
184,08/03/20 2:18,21.6,26.39,0,0.004209139,0,0
185,08/03/20 2:19,21.6,26.39,0,0.004209139,0,0
186,08/03/20 2:19,21.6,26.39,0,0.004209139,0,0
187,08/03/20 2:21,21.6,26.39,0,0.004209139,0,0
188,08/03/20 2:21,21.575,26.315,0,0.004190637,0,0
189,08/03/20 2:22,21.6,26.29,0,0.004193082,0,0
