,date,Temperature,Humidity,Light,HumidityRatio,PIR,Occupancy
1,07/03/20 23:15:00,23.18,27.272,426,0.004792988,1,1
2,07/03/20 23:15:59,23.15,27.2675,429.5,0.004783441,1,1
3,07/03/20 23:17:00,23.15,27.245,426,0.004779464,1,1
4,07/03/20 23:18:00,23.15,27.2,426,0.004771509,1,1
5,07/03/20 23:19:00,23.1,27.2,426,0.004756993,1,1
6,07/03/20 23:19:59,23.1,27.2,419,0.004756993,1,1
7,07/03/20 23:21:00,23.1,27.2,419,0.004756993,1,1
8,07/03/20 23:21:59,23.1,27.2,419,0.004756993,1,1
9,07/03/20 23:22:59,23.1,27.2,419,0.004756993,1,1
10,07/03/20 23:24:00,23.075,27.175,419,0.004745351,1,1
11,07/03/20 23:25:00,23.075,27.15,419,0.004740952,1,1
12,07/03/20 23:26:00,23.1,27.1,419,0.004739371,1,1
13,07/03/20 23:27:00,23.1,27.16666667,419,0.004751119,1,1
14,07/03/20 23:28:00,23.05,27.15,419,0.004733732,1,1
15,07/03/20 23:28:59,23,27.125,419,0.004714942,1,1
16,07/03/20 23:30:00,23,27.125,418.5,0.004714942,1,1
17,07/03/20 23:31:00,23,27.2,0,0.004728078,1,0
18,07/03/20 23:32:00,22.945,27.29,0,0.004727951,0,0
19,07/03/20 23:32:59,22.945,27.39,0,0.004745408,0,0
20,07/03/20 23:34:00,22.89,27.39,0,0.004729506,0,0
21,07/03/20 23:34:59,22.89,27.39,0,0.004729506,0,0
22,07/03/20 23:35:59,22.89,27.39,0,0.004729506,0,0
23,07/03/20 23:37:00,22.89,27.445,0,0.004739076,0,0
24,07/03/20 23:38:00,22.89,27.5,0,0.004748645,0,0
25,07/03/20 23:39:00,22.89,27.5,0,0.004748645,0,0
26,07/03/20 23:40:00,22.79,27.445,0,0.004710224,0,0
27,07/03/20 23:40:59,22.79,27.5,0,0.004719735,0,0
28,07/03/20 23:41:59,22.79,27.5,0,0.004719735,0,0
29,07/03/20 23:43:00,22.79,27.5,0,0.004719735,0,0
30,07/03/20 23:44:00,22.745,27.5,0,0.004706776,0,0
31,07/03/20 23:45:00,22.7,27.46333333,0,0.004687543,0,0
32,07/03/20 23:46:00,22.7,27.5,0,0.004693849,0,0
33,07/03/20 23:47:00,22.7,27.5,0,0.004693849,0,0
34,07/03/20 23:47:59,22.66666667,27.42666667,0,0.004671708,0,0
35,07/03/20 23:48:59,22.7,27.6,0,0.004711047,0,0
36,07/03/20 23:50:00,22.6,27.42666667,0,0.004652699,1,0
37,07/03/20 23:51:00,22.6,27.39,0,0.004646433,1,0
38,07/03/20 23:52:00,22.6,27.35666667,0,0.004640736,1,0
39,07/03/20 23:53:00,22.6,27.445,0,0.004655833,1,0
40,07/03/20 23:53:59,22.6,27.42666667,0,0.004652699,1,0
41,07/03/20 23:54:59,22.6,27.445,0,0.004655833,1,0
42,07/03/20 23:56:00,22.6,27.445,0,0.004655833,1,0
43,07/03/20 23:57:00,22.6,27.39,0,0.004646433,1,0
44,07/03/20 23:58:00,22.5,27.32333333,0,0.004606763,0,0
45,07/03/20 23:59:00,22.5,27.445,0,0.004627429,0,0
46,07/03/20 0:00:00,22.5,27.5,0,0.004636772,0,0
47,07/03/20 0:00:59,22.5,27.445,0,0.004627429,0,0
48,07/03/20 0:02:00,22.39,27.29,0,0.004570212,0,0
49,07/03/20 0:03:00,22.5,27.5,0,0.004636772,0,0
50,07/03/20 0:04:00,22.39,27.34,0,0.004578647,0,0
51,07/03/20 0:04:59,22.39,27.35666667,0,0.004581459,0,0
52,07/03/20 0:06:00,22.39,27.5,0,0.004605641,0,0
53,07/03/20 0:06:59,22.39,27.5,0,0.004605641,0,0
54,07/03/20 0:07:59,22.39,27.5,0,0.004605641,0,0
55,07/03/20 0:09:00,22.39,27.39,0,0.004587082,0,0
56,07/03/20 0:10:00,22.39,27.5,0,0.004605641,0,0
57,07/03/20 0:11:00,22.34,27.39,0,0.00457305,0,0
58,07/03/20 0:12:00,22.39,27.46333333,0,0.004599455,0,0
59,07/03/20 0:13:00,22.39,27.39,0,0.004587082,0,0
60,07/03/20 0:13:59,22.29,27.39,0,0.004559056,0,0
61,07/03/20 0:15:00,22.34,27.39,0,0.00457305,0,0
62,07/03/20 0:16:00,22.29,27.39,0,0.004559056,0,0
63,07/03/20 0:17:00,22.39,27.39,0,0.004587082,0,0
64,07/03/20 0:17:59,22.29,27.39,0,0.004559056,0,0
65,07/03/20 0:19:00,22.29,27.35666667,0,0.004553467,0,0
66,07/03/20 0:19:59,22.29,27.34,0,0.004550673,0,0
67,07/03/20 0:20:59,22.29,27.39,0,0.004559056,0,0
68,07/03/20 0:22:00,22.29,27.34,0,0.004550673,0,0
69,07/03/20 0:23:00,22.29,27.34,0,0.004550673,0,0
70,07/03/20 0:24:00,22.29,27.39,0,0.004559056,0,0
71,07/03/20 0:25:00,22.29,27.29,0,0.00454229,0,0
72,07/03/20 0:25:59,22.29,27.29,0,0.00454229,0,0
73,07/03/20 0:26:59,22.2675,27.315,0,0.004540214,0,0
74,07/03/20 0:28:00,22.2,27.29,0,0.004517288,0,0
75,07/03/20 0:29:00,22.245,27.29,0,0.004529774,0,0
76,07/03/20 0:30:00,22.2,27.29,0,0.004517288,0,0
77,07/03/20 0:31:00,22.2,27.29,0,0.004517288,0,0
78,07/03/20 0:32:00,22.2,27.29,0,0.004517288,0,0
79,07/03/20 0:32:59,22.245,27.245,0,0.00452225,0,0
80,07/03/20 0:33:59,22.2,27.2,0,0.004502283,0,0
81,07/03/20 0:35:00,22.2,27.29,0,0.004517288,0,0
82,07/03/20 0:36:00,22.2,27.29,0,0.004517288,0,0
83,07/03/20 0:37:00,22.2,27.29,0,0.004517288,0,0
84,07/03/20 0:38:00,22.15,27.245,0,0.004495971,0,0
85,07/03/20 0:38:59,22.2,27.2,0,0.004502283,0,0
86,07/03/20 0:39:59,22.15,27.245,0,0.004495971,0,0
87,07/03/20 0:41:00,22.2,27.245,0,0.004509785,0,0
88,07/03/20 0:42:00,22.1,27.245,0,0.004482195,0,0
89,07/03/20 0:43:00,22.1,27.2,0,0.004474738,0,0
90,07/03/20 0:44:00,22.13333333,27.2,0,0.004483903,0,0
91,07/03/20 0:45:00,22.2,27.2,0,0.004502283,0,0
92,07/03/20 0:45:59,22.1,27.2,0,0.004474738,0,0
93,07/03/20 0:47:00,22.125,27.2,0,0.00448161,0,0
94,07/03/20 0:48:00,22.2,27.2,0,0.004502283,0,0
95,07/03/20 0:49:00,22.1,27.15,0,0.004466454,0,0
96,07/03/20 0:49:59,22.1,27.2,0,0.004474738,0,0
97,07/03/20 0:51:00,22.1,27.2,0,0.004474738,0,0
98,07/03/20 0:51:59,22.1,27.2,0,0.004474738,0,0
99,07/03/20 0:52:59,22.1,27.2,0,0.004474738,0,0
100,07/03/20 0:54:00,22.1,27.2,0,0.004474738,0,0
101,07/03/20 0:55:00,22.1,27.2,0,0.004474738,0,0
102,07/03/20 0:56:00,22.1,27.2,0,0.004474738,0,0
103,07/03/20 0:57:00,22.1,27.2,0,0.004474738,0,0
104,07/03/20 0:58:00,22.1,27.15,0,0.004466454,0,0
105,07/03/20 0:58:59,22.06666667,27.16666667,0,0.004460078,0,0
106,07/03/20 1:00:00,22.1,27.1,0,0.004458169,0,0
107,07/03/20 1:01:00,22,27.1,0,0.004430876,0,0
108,07/03/20 1:02:00,22,27.1,0,0.004430876,0,0
109,07/03/20 1:02:59,22.05,27.15,0,0.004452763,0,0
110,07/03/20 1:04:00,22,27.1,0,0.004430876,0,0
111,07/03/20 1:04:59,22,27.1,0,0.004430876,0,0
112,07/03/20 1:05:59,22,27.1,0,0.004430876,0,0
113,07/03/20 1:07:00,22,27.1,0,0.004430876,0,0
114,07/03/20 1:08:00,21.9175,27.1,0,0.004408469,0,0
115,07/03/20 1:09:00,21.945,27.1,0,0.004415927,0,0
116,07/03/20 1:10:00,21.92666667,27.1,0,0.004410954,0,0
117,07/03/20 1:10:59,21.89,27.1,0,0.004401023,0,0
118,07/03/20 1:11:59,21.89,27.1,0,0.004401023,0,0
119,07/03/20 1:13:00,21.89,27.1,0,0.004401023,0,0
120,07/03/20 1:14:00,21.89,27.1,0,0.004401023,0,0
121,07/03/20 1:15:00,21.89,27.1,0,0.004401023,0,0
122,07/03/20 1:16:00,21.89,27.1,0,0.004401023,0,0
123,07/03/20 1:17:00,21.89,27.1,0,0.004401023,0,0
124,07/03/20 1:17:59,21.89,27.1,0,0.004401023,0,0
125,07/03/20 1:18:59,21.89,27.1,0,0.004401023,0,0
126,07/03/20 1:20:00,21.84,27.1,0,0.004387512,0,0
127,07/03/20 1:21:00,21.85666667,27.1,0,0.004392012,0,0
128,07/03/20 1:22:00,21.79,27.1,0,0.004374038,0,0
129,07/03/20 1:23:00,21.79,27.1,0,0.004374038,0,0
130,07/03/20 1:23:59,21.79,27.1,0,0.004374038,0,0
131,07/03/20 1:24:59,21.79,27.1,0,0.004374038,0,0
132,07/03/20 1:26:00,21.79,27.1,0,0.004374038,0,0
133,07/03/20 1:27:00,21.79,27.1,0,0.004374038,0,0
134,07/03/20 1:28:00,21.79,27.1,0,0.004374038,0,0
135,07/03/20 1:29:00,21.79,27.1,0,0.004374038,0,0
136,07/03/20 1:30:00,21.745,27.1,0,0.004361943,0,0
137,07/03/20 1:30:59,21.7,27.1,0,0.004349877,0,0
138,07/03/20 1:32:00,21.76,27.1,0,0.004365971,0,0
139,07/03/20 1:33:00,21.745,27.05,0,0.004353839,0,0
140,07/03/20 1:34:00,21.79,27.05,0,0.004365912,0,0
141,07/03/20 1:34:59,21.73,27,0,0.004341725,0,0
142,07/03/20 1:36:00,21.745,27,0,0.004345735,0,0
143,07/03/20 1:36:59,21.745,27,0,0.004345735,0,0
144,07/03/20 1:37:59,21.745,27,0,0.004345735,0,0
145,07/03/20 1:39:00,21.7,27,0,0.004333714,0,0
